,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
182,Stephen Neer,CrossFit Mahwah,,,,North America,Men,,450 lb,,350 lb,545 lb,,,2:18,1:36,,,55,21:02,285 lb,
195,Marissa Amanda Gomez,CrossFit 12-12-12,,,,Central America,Women,,245 lb,,135 lb,355 lb,,,,3:27,,,,,110 lb,
212,Henrik Sahlström,,,"2023 open
413th
worldwide",413th,worldwide,Men,Men (45-49),,,121 kg,,,,,,,,,,93 kg,
218,Lauren Wise,Bull City CrossFit,,,,Mid Atlantic,Women,,235 lb,,178 lb,315 lb,,,,,,,27,,128 lb,
239,Jason Leath,CrossFit Lake Highlands,,,,United States,Men,,315 lb,,245 lb,405 lb,321,,4:53,2:58,9:49,,,28:45,165 lb,
240,Matt Angove,CrossFit Sentry,,"2023 open
4868th
worldwide",4868th,worldwide,Men,Men (40-44),,,,,,,,,,,21,,,
263,Anna Palmblad,,,,,Europe,Women,,65 kg,,55 kg,100 kg,,,,8:38,,,5,,37 kg,
269,Russell Larson,,,,,,,,285 lb,,,315 lb,,,,,,,,,,
285,David Rand,CrossFit Anywhere,,"2023 open
22216th
worldwide",22216th,worldwide,Men,Men (40-44),315 lb,,,,,,,,,,2,47:25,,
345,Derek Wakefoose,CrossFit MFP,,,,North America,Men,,355 lb,,285 lb,465 lb,,,4:33,3:17,8:46,,,,260 lb,
376,Michael Gray,,,,,North America East,Men,,465 lb,,265 lb,540 lb,,,2:13,,,,,,215 lb,
399,Marcus Creaturo,SHRED CrossFit,,"2023 open
1223rd
worldwide",1223rd,worldwide,Men,Men (40-44),335 lb,,230 lb,410 lb,345,24:25,3:28,2:27,9:15,,37,,175 lb,1:27
427,april andrews,Rutland CrossFit,,"2023 quarterfinals
254th
worldwide",254th,worldwide,Women,Women (40-44),230 lb,,200 lb,335 lb,350,19:15,2:25,2:19,,,51,20:21,145 lb,
439,Becky Harmer,,,,,North West,Women,,240 lb,,,,,,,,,,,,,
465,Sean Halifax,West Kelowna CrossFit,,"2023 open
1185th
worldwide",1185th,worldwide,Men,Men (45-49),415 lb,,285 lb,455 lb,319,22:48,5:00,2:06,10:04,,30,25:00,235 lb,
466,Stephanie Calicchia,CrossFit Exult,,,,North East,Women,,230 lb,,165 lb,345 lb,287,,7:36,3:11,,,16,,125 lb,1:32
468,Chris Sanderl,CrossFit Kapaa,,"2023 open
6310th
worldwide",6310th,worldwide,Men,Men (40-44),250 lb,,195 lb,385 lb,350,21:00,4:00,5:00,10:00,,45,22:00,155 lb,1:05
495,Lauren Bailey,,,,,South West,Women,,205 lb,,160 lb,305 lb,,26:00,4:57,2:43,10:16,,21,,120 lb,
507,Dan Breen,,,,,,,,117 kg,,88 kg,135 kg,,37:42,,,11:33,,,,75 kg,
514,adam sturm,CrossFit Outbreak,,,,United States,Men,,315 lb,,220 lb,425 lb,284,,5:56,3:41,9:20,,22,22:15,167 lb,
525,Marc Krueger,CrossFit Intense,,,,North America,Men,,245 lb,,185 lb,305 lb,,,10:37,,9:51,,,,125 lb,
536,Brian Scislo,CrossFit T-Town,,,,North Central,Men,,,,285 lb,455 lb,358,19:49,3:44,1:58,8:32,,,22:24,230 lb,
569,Nastaran Whitson,,,"2023 open
993rd
worldwide",993rd,worldwide,Women,Women (40-44),250 lb,,180 lb,285 lb,349,,2:47,2:30,,,44,,137 lb,1:00
604,Michael Angelo Mulders,,,,,Europe Central,Men,,150 kg,,110 kg,220 kg,,,5:22,2:28,9:53,,,22:22,80 kg,
607,Sven Thielke,,,,,Europe,Men,,120 kg,,85 kg,135 kg,,,6:14,,,,25,,,1:10
618,Hector Davila,Absolution CrossFit,,,,North Central,Men,,300 lb,,205 lb,400 lb,228,24:45,4:07,4:30,9:21,,40,,155 lb,
683,Cary Wessel,CrossFit Regina,,"2023 open
7708th
worldwide",7708th,worldwide,Men,Men (45-49),335 lb,,235 lb,395 lb,,,4:40,,,,,29:00,185 lb,
705,David Miller,CrossFit Southern Highlands,,,,Australia,Men,,220 kg,,147 kg,270 kg,,,2:30,1:02,7:10,,67,,125 kg,0:58
744,Brian Stirling,,,,,North East,Men,,415 lb,,255 lb,490 lb,,,6:26,,,,23,,220 lb,
745,Colleen Bruce,CrossFit Zone,,,,Canada,Women,,225 lb,,,335 lb,307,,,2:46,,,,,130 lb,1:18
749,Elizabeth Soletski,CrossFit Green Bay,,,,North Central,Women,,175 lb,,135 lb,225 lb,,,,,,,,,95 lb,
753,Cam Meroniuk,CrossFit Northern ICE,,"2023 open
3184th
worldwide",3184th,worldwide,Men,Men (40-44),380 lb,,275 lb,510 lb,355,21:27,,1:56,9:04,,31,24:15,195 lb,
759,Dave Lombardo,,,,,North America,Men,,300 lb,,205 lb,350 lb,259,31:52,6:47,4:13,11:14,,21,,138 lb,
780,Emily McAtee,Beaverton CrossFit,,"2023 open
6704th
worldwide",6704th,worldwide,Women,Women,336 lb,,210 lb,435 lb,,,,2:09,9:33,,21,,125 lb,
791,Karen Hernandez,CrossFit Baldwin Park,,,,North America,Women,,240 lb,,145 lb,255 lb,,,5:28,3:28,14:17,,,,140 lb,
799,Jeremy Wolfe,CrossFit Ocean Grove,,"2023 open
453rd
worldwide",453rd,worldwide,Men,Men (45-49),175 kg,73:10,115 kg,185 kg,254,19:49,2:45,3:21,9:18,,75,24:38,93 kg,
815,Robert Vasels,,,,,Central East,Men,,425 lb,,245 lb,475 lb,,,2:11,,8:29,,60,,185 lb,1:04
850,Lawrence Romett,CrossFit OwnIt,,,,United States,Men,,400 lb,,265 lb,455 lb,,,3:58,,,,,,185 lb,
870,James Fink,,,,,South West,Men,,320 lb,,,420 lb,,,,3:13,,,35,,,
877,Danielle Macher,,,,,,,,250 lb,,200 lb,315 lb,,,3:23,2:54,,,,,145 lb,
905,Kamil Hagberg,,,,,,,,145 kg,,105 kg,170 kg,,,,,,,63,,70 kg,
918,Pete Boerschinger,CrossFit Down Valley,,"2023 open
7647th
worldwide",7647th,worldwide,Men,Men (40-44),282 lb,,210 lb,335 lb,,,,,9:57,,27,19:58,120 lb,1:27
957,Dave Roussel,,,,,North America,Men,,335 lb,,235 lb,405 lb,301,32:43,4:24,3:16,10:43,,41,,185 lb,
983,Jason Ford,,,,,,,,300 lb,,220 lb,395 lb,,,6:02,,,,33,27:06,145 lb,1:06
1014,Joshua Robinson,CrossFit Initiative,,,,North America,Men,,370 lb,,235 lb,425 lb,326,,,1:50,,,10,26:36,195 lb,
1023,Wendy Hardman,,,,,North Central,Women,,270 lb,,195 lb,295 lb,,,4:27,3:06,9:46,,,21:00,165 lb,
1080,Gilbert Christensen,,,,,North Central,Men,,300 lb,,185 lb,390 lb,,,,4:22,16:07,,,22:52,145 lb,
1096,Anthony Agtarap,,,,,,,,155 kg,,118 kg,170 kg,,,,,,,,,100 kg,
1102,Sabrina Cabreja,FLL CrossFit,,,,United States,Women,,190 lb,,130 lb,255 lb,,,,,,,,,95 lb,
1119,James Picton,,,,,,,,130 kg,,80 kg,180 kg,,,6:57,1:36,,,20,21:24,80 kg,
1154,Brock Northrup,,,,,Canada East,Men,,,,215 lb,385 lb,,,7:12,,,,,,155 lb,
1213,Eric Hammonds,,,,,Central East,Men,,275 lb,,175 lb,290 lb,,,,,,,,,135 lb,
1221,Anthony Pearce,,,,,Australia,Men,,115 kg,,95 kg,175 kg,,,5:53,,,,,,65 kg,
1270,Damian Saunders,CrossFit 301 Elite,,,,Mid Atlantic,Men,,375 lb,,255 lb,405 lb,,,2:44,,,,40,,185 lb,
1275,Josh Wolverton,Koda CrossFit,,,,North America,Men,,465 lb,,325 lb,505 lb,,,2:07,1:28,,,50,,245 lb,
1316,Genevieve Stone,,,,,South East,Women,,190 lb,,130 lb,205 lb,,,6:09,,9:58,,11,28:48,90 lb,
1343,Jonnathan Berganza,Oaks CrossFit,,"2023 open
7101st
worldwide",7101st,worldwide,Men,Men (35-39),295 lb,,255 lb,385 lb,,,4:04,4:59,8:12,,105,,205 lb,
1358,Rich Campbell,,,,,,,,315 lb,,265 lb,,,,4:13,,8:20,,,,185 lb,
1359,Alejandro De santiago,,,,,Latin America,Men,,,,,375 lb,,,,,,,,,,
1399,Rudy Moreno,CrossFit Tigers Den,,,,North America,Men,,415 lb,,315 lb,500 lb,,,,,,,25,,215 lb,0:58
1471,Robert Bondiman,CrossFit Alpha Dog,,,,North America,Men (65+),,287 lb,,189 lb,315 lb,,,,,,,15,,148 lb,
1503,Kirsty Melnyk,,,,,Australia,Women,,,,,,,,,,,,2,,,
1534,Marquan Jones,CrossFit Roseland,,"2023 semifinals
20th
worldwide",20th,worldwide,Men,Men,450 lb,,350 lb,485 lb,384,,2:29,1:26,8:05,,64,,300 lb,
1541,Kate Aeschleman,CrossFit Fort Pierce,,"2023 open
6789th
worldwide",6789th,worldwide,Women,Women,240 lb,,180 lb,300 lb,,,3:32,2:30,,,,,135 lb,
1568,Ardith Daly,CrossFit Chateau,,,,West Coast,Women,,113 kg,,64 kg,118 kg,240,28:01,5:41,3:56,11:08,,21,28:39,52 kg,1:30
1577,Michael Marchese,,,,,North America,Men,,425 lb,,365 lb,475 lb,,,,,,,,,275 lb,
1579,Colby White,CrossFit Sprung,,,,North America East,Men,,365 lb,,225 lb,455 lb,368,23:06,3:07,2:12,9:04,,,18:52,165 lb,0:52
1580,Jason Roodbol,,,,,Canada West,Boys (16-17),,250 lb,,195 lb,300 lb,,,,,,,66,,150 lb,1:00
1589,David Vuong,Charge CrossFit,,"2023 open
6725th
worldwide",6725th,worldwide,Men,Men (35-39),120 kg,,100 kg,150 kg,,,,,,,,,70 kg,
1606,Kristof Kralik,,,,,Europe,Men,,9 kg,,9 kg,9 kg,9,9:09,9:09,9:09,9:09,,9,9:09,9 kg,9:09
1621,Thibaud Tardieu,CrossFit Naoned,,"2023 open
29883rd
worldwide",29883rd,worldwide,Men,Men,120 kg,,105 kg,160 kg,,,,4:32,12:51,,,28:45,80 kg,
1627,Andy Flynn,CrossFit Defiance,,,,Europe Central,Men,,140 kg,,83 kg,185 kg,257,,6:42,3:39,9:42,,23,24:14,62 kg,1:27
1640,Robert Puerto,,,,,,,,205 lb,,145 lb,295 lb,,,11:02,,,,,35:08,95 lb,
1650,Pascale Herrmann,CrossFit Minic,,"2023 open
13371st
worldwide",13371st,worldwide,Women,Women,100 kg,,70 kg,105 kg,,,,,,,31,,63 kg,
1663,Kara Stasium,CrossFit Adversary,,,,North America,Women,,180 lb,,140 lb,,,,,,,,,,100 lb,
1688,Cesar Moreno,,,,,Latin America,Men,,275 lb,,225 lb,415 lb,,,6:05,3:52,,,30,,175 lb,1:10
1732,Luke Kennedy,D12 CrossFit,,,,Europe,Men,,150 kg,,85 kg,180 kg,,,,,,,10,25:23,55 kg,
1739,Brandon Acosta,CrossFit OBF,,,,South East,Men,,,,,,,,4:33,,,,,,,
1767,Lukas Kana,Colliery CrossFit Ostrava,,,,Europe North,Men,,190 kg,,152 kg,230 kg,314,19:43,2:34,2:25,8:00,,50,22:31,120 kg,0:56
1849,Michael Garcia-Carreras,,,,,North America,Men,,,,200 lb,395 lb,,,,,9:05,,,,,
1867,Lotte Anfinsen Haaland,,,,,Europe,Women,,85 kg,,62 kg,110 kg,285,,,,,,,20:00,45 kg,
1871,Edward Wong,,,,,Southern California,Men,,235 lb,,155 lb,315 lb,,,,,,,2,28:40,115 lb,1:12
1880,Alex Harper,,,,,Oceania,Men,,160 kg,,115 kg,190 kg,334,,4:17,2:14,8:40,,31,22:20,80 kg,
1889,Ascenzo Bonitati,J5 CrossFit,,,,North Central,Men,,320 lb,,265 lb,405 lb,359,20:53,,2:49,8:41,,,,200 lb,1:14
1891,Eirik Eirik,,,,,Europe,Men,,140 kg,,110 kg,170 kg,,,,,9:23,,,,85 kg,
1908,Amanda Petroccione,CrossFit Chosen,,,,United States,Women,,265 lb,,180 lb,285 lb,348,20:41,3:18,2:20,8:44,,30,,135 lb,
1912,Nicole Bowen,CrossFit Electric City,,"2023 open
31030th
worldwide",31030th,worldwide,Women,Women,245 lb,,190 lb,275 lb,473,28:34,5:50,2:36,12:03,,16,26:35,145 lb,
1922,Nicole Giove,CrossFit North Scottsdale,,"2023 open
42399th
worldwide",42399th,worldwide,Women,Women,170 lb,,140 lb,260 lb,,,,,,,,,90 lb,
1934,ziggy frankenfeld,,,,,Australia,Men (60+),,110 kg,,70 kg,140 kg,,,,,,,,,40 kg,
1938,Ryan Chavera,Big Mountain CrossFit,,"2023 quarterfinals
441st
North America West",441st,North America West,Men,Men,,,,,,19:28,2:38,,,,,,,
1949,Brian Adkins,CrossFit SoCo,,"2023 open
2383rd
worldwide",2383rd,worldwide,Men,Men (45-49),385 lb,,267 lb,485 lb,325,26:13,3:07,1:59,9:33,,42,23:49,217 lb,1:09
1967,Leandro Aquino,CrossFit Cacadores,,,,Brazil,Men,,130 kg,,65 kg,160 kg,,,,,,,,,64 kg,
1977,Russell Carruthers,,,,,Europe,Men,,120 kg,,85 kg,163 kg,,,,,,,15,,55 kg,
1981,holly O'Neil,CrossFit Fort Vancouver,,"2023 open
9989th
worldwide",9989th,worldwide,Women,Women (35-39),220 lb,,,,,,,,,,,,,
2004,Meng-Hsiu Chan,CrossFit Hard Gainers,,"2023 open
15919th
worldwide",15919th,worldwide,Men,Men (35-39),275 lb,,215 lb,385 lb,,,4:41,3:44,9:56,,44,27:00,120 lb,1:02
2041,Shane Miller,,,,,South East,Men,,435 lb,,288 lb,510 lb,,,3:56,,,,,,235 lb,1:17
2045,Sebastien TORRES,CrossFit Montpellier,,,,Europe South,Men,,125 kg,,95 kg,170 kg,,,6:59,3:30,,,25,,70 kg,1:18
2072,Samuel Baker,CrossFit Fearnaught,,"2023 quarterfinals
1230th
Europe",1230th,Europe,Men,Men,175 kg,,130 kg,215 kg,315,,3:05,,,,25,,98 kg,
2090,Paul Kiely,CrossFit Hurstville,,"2023 open
652nd
worldwide",652nd,worldwide,Men,Men (40-44),185 kg,,143 kg,230 kg,,,,,,,,,105 kg,
2094,Mo Hintze,Mountain Loop CrossFit,,"2023 open
11843rd
worldwide",11843rd,worldwide,Women,Women (40-44),165 lb,,115 lb,245 lb,192,31:10,7:05,,13:07,,5,27:47,85 lb,1:35
2111,Ken Thomas,CrossFit Straight Cheetah,,"2023 quarterfinals
126th
worldwide",126th,worldwide,Men,Men (50-54),400 lb,,285 lb,495 lb,,,3:27,2:38,,,34,,230 lb,1:17
2128,Michael Auld,CrossFit McAlester,,"2023 open
8012th
worldwide",8012th,worldwide,Men,Men (40-44),285 lb,,235 lb,345 lb,305,,4:40,,10:03,,34,24:59,175 lb,
2135,Kyle Gordon,,,,,South West,Men,,325 lb,,255 lb,450 lb,292,29:57,5:17,4:17,10:09,,38,,215 lb,
2155,Marco Masullo,,,,,Europe,Men,,180 kg,,135 kg,183 kg,,,2:47,2:34,,,42,22:25,107 kg,1:06
2193,Jamie Hadeed,CrossFit 12-12-12,,,,Trinidad and Tobago,Women,,215 lb,,145 lb,305 lb,,,,6:36,,,5,,100 lb,
2195,Tim Ballard,CrossFit ProVerb,,"2023 open
603rd
worldwide",603rd,worldwide,Men,Men (45-49),385 lb,,260 lb,465 lb,,,2:42,,9:21,,,,185 lb,
2211,Jorge Volta,,,,,Latin America,Men,,140 kg,,70 kg,160 kg,,,5:30,,,,25,25:00,55 kg,
2227,Rex Gray,CrossFit Unorthodox,,,,North Central,Men,,395 lb,,285 lb,525 lb,397,23:23,2:49,1:59,,,40,20:18,230 lb,
2250,Adam Heal,CrossFit Corinthian,,,,Europe Central,Men,,145 kg,,100 kg,205 kg,297,,3:29,,8:38,,35,21:41,73 kg,
2252,Eduardo Rivera,,,,,South East,Men,,290 lb,,210 lb,415 lb,,,,,,,,,165 lb,
2254,F. Igor Aguiar,Insular CrossFit,,"2023 open
4115th
worldwide",4115th,worldwide,Men,Men (35-39),170 kg,,110 kg,195 kg,,,,2:19,10:50,,35,,90 kg,
2259,Monica Beistline,,,,,North America,Women,,153 lb,,113 lb,228 lb,,,,,,,,,113 lb,
2260,Matt James,,,,,North West,Men,,285 lb,,195 lb,365 lb,275,,5:30,,9:21,,,23:24,165 lb,
2271,Scott Carreira,CrossFit Cobourg,,"2023 open
77174th
worldwide",77174th,worldwide,Men,Men,261 lb,,186 lb,330 lb,,,4:46,4:49,,,44,17:52,159 lb,
2312,Andres Soltero,,,,,Central East,Men,,285 lb,,185 lb,290 lb,,,5:55,,,,40,,135 lb,0:53
2317,Jimmy Cantano,,,,,,,,,,195 lb,,,,,,,,,,145 lb,
2326,Rudy Victor Castillo,CrossFit Soul Miami,,"2023 open
10486th
worldwide",10486th,worldwide,Men,Men (35-39),355 lb,,265 lb,505 lb,,33:50,3:44,1:52,11:36,,,26:08,215 lb,
2345,Matthew Foster,,,,,South West,Men,,365 lb,,265 lb,465 lb,,,5:46,,,,,,215 lb,
2377,Barry Lendrum,,,,,Central East,Men,,315 lb,,205 lb,445 lb,,,,,,,,,165 lb,
2411,Brian Pritchard,,,"2023 open
1538th
worldwide",1538th,worldwide,Men,Men (35-39),375 lb,,290 lb,420 lb,,,2:22,2:05,7:26,,31,19:57,215 lb,
2419,Chris Cayton,,,,,South Central,Men,,225 lb,,175 lb,345 lb,,,,,,,,26:35,,
2432,Michael Molony,University of Nevada CrossFit,,,,South West,Men,,395 lb,,305 lb,465 lb,,,3:30,2:26,14:12,,,,235 lb,
2436,Alexey Goldbergs,,,,,Europe,Men,,175 kg,,125 kg,175 kg,,32:18,,,,,,24:54,100 kg,
2448,Greg Woodham,,,"2023 open
12278th
worldwide",12278th,worldwide,Men,Men (40-44),111 kg,,83 kg,158 kg,,,,8:30,,,,19:37,60 kg,1:06
2452,Steven Page,CrossFit Kerosene,,,,United States,Men,,375 lb,,255 lb,415 lb,,,,,9:30,,30,,195 lb,
2455,Anders Fotland,,,,,Europe,Men,,117 kg,,,150 kg,,,,,,,,,,
2461,Jon Kristian Hansen,CrossFit Centrum,,,,Europe North,Men,,150 kg,,95 kg,200 kg,276,22:17,4:30,,7:57,,,19:09,81 kg,
2472,Jared Sypian,,,,,,,,245 lb,,185 lb,355 lb,,,,,,,,,135 lb,
2499,Jamie Miller,CrossFit Ridgeline,,,,Mid Atlantic,Men,,265 lb,,185 lb,295 lb,,,9:02,,,,,24:48,135 lb,
2503,Ben Fowkes,CrossFit Bristol North,,"2023 open
20719th
worldwide",20719th,worldwide,Men,Men (40-44),157 kg,,98 kg,200 kg,,,,,,,,,70 kg,
2507,Sune Fønss,,,,,Europe,Men,,145 kg,,85 kg,180 kg,,,,,,,,,65 kg,
2521,Jean-Claude Boudreau,CrossFit Quispamsis,,,,North America,Men,,315 lb,,260 lb,405 lb,,,5:15,2:04,,,12,20:48,195 lb,
2580,Patrick de Goede,,,,,Africa,Men,,98 kg,,,120 kg,,,,,,,10,22:30,,1:15
2582,William La,CrossFit Echo Park,,,,North America West,Men,,270 lb,,195 lb,315 lb,,,,,,,,,145 lb,
2589,Kristin Dinsmore,,,,,Northern California,Women,,190 lb,,145 lb,245 lb,,,7:21,5:24,9:51,,,,110 lb,
2613,Nathan Logan,CrossFit Texas,,,,North America,Men,,425 lb,,235 lb,525 lb,,,,,,,,,205 lb,
2625,Alex Liaw,MMSC CrossFit,,"2023 open
6121st
worldwide",6121st,worldwide,Men,Men (35-39),260 lb,,200 lb,355 lb,,22:55,4:24,,10:31,,,20:36,170 lb,
2642,Joe Roberto,CrossFit Deerfield Beach,,"2023 open
3977th
worldwide",3977th,worldwide,Men,Men (35-39),305 lb,,245 lb,405 lb,,,4:57,,8:16,,33,19:42,190 lb,0:57
2643,Giuseppe Marzano,CrossFit Firenze,,"2023 open
2245th
worldwide",2245th,worldwide,Men,Men (35-39),185 kg,,141 kg,200 kg,,,,,,,,,110 kg,1:03
2656,Stephen Zeeb,Turn 2 CrossFit,,"2023 open
5036th
worldwide",5036th,worldwide,Men,Men (35-39),365 lb,55:15,245 lb,405 lb,,28:13,4:04,3:31,9:05,,27,21:21,166 lb,0:59
2668,Joseph Ayala,CrossFit Unchained,,,,North America West,Men,,500 lb,,265 lb,550 lb,,,,1:35,,,,,205 lb,
2671,James Tanaka,Aloha CrossFit,,,,North America West,Men,,355 lb,,270 lb,455 lb,,,,2:37,,,,,215 lb,1:20
2691,Rob Combs,CrossFit Old South,,,,Central East,Men,,330 lb,,260 lb,395 lb,,,,3:18,10:05,,,,185 lb,
2701,Marcus Antonsson,CrossFit Nordic,,"2023 open
762nd
worldwide",762nd,worldwide,Men,Men (45-49),150 kg,,115 kg,200 kg,,25:15,4:45,2:59,,,32,,84 kg,
2718,Justin Payne,CrossFit 673 Jerudong,,,,Asia,Men,,205 lb,,205 lb,325 lb,230,,6:52,,11:43,,,,,
2767,Keith Williams,Red Wolf CrossFit,,"2023 open
510th
worldwide",510th,worldwide,Men (55-59),Men (55-59),235 lb,,185 lb,325 lb,,,5:00,,,,,,125 lb,
2776,Justin Givens,,,,,Central East,Men,,467 lb,,295 lb,475 lb,,,2:56,,8:31,,,,250 lb,
2794,Jan Adensam,,,,,,,,,,,140 kg,,,,,,,,21:35,60 kg,1:10
2797,Andrea Benoni,CrossFit Firenze,,"2023 open
2227th
worldwide",2227th,worldwide,Men,Men (35-39),180 kg,,130 kg,230 kg,390,,2:54,2:00,8:25,,40,,100 kg,
2820,Jason McGrogan,Bombers CrossFit,,"2023 open
6843rd
worldwide",6843rd,worldwide,Men,Men (45-49),345 lb,,225 lb,465 lb,284,,6:43,3:41,9:16,,,,,
2859,Stephen Nesrallah,CrossFit Wolvish,,,,Canada,Men,,425 lb,,315 lb,515 lb,341,,2:31,1:56,7:08,,50,19:21,255 lb,
2860,russell okinsky,,,,,North East,Men,,405 lb,,285 lb,530 lb,,,,,,,20,25:19,,
2881,Meg Bell,CrossFit 585,,,,North America East,Women,,97 kg,,72 kg,225 lb,,,6:07,3:17,11:18,,5,,60 kg,
2900,Mario Fernandez,Strong Suit CrossFit,,,,Mexico,Men,,305 lb,,255 lb,445 lb,,,,,,,47,,195 lb,
2905,Christopher Graham,CrossFit Toms River,,,,North East,Men,,360 lb,,255 lb,465 lb,,,,,,,50,,185 lb,
2906,Michael Conner,CrossFit Roots,,"2023 open
8600th
worldwide",8600th,worldwide,Men,Men,370 lb,,271 lb,420 lb,415,15:31,2:19,2:27,7:30,,62,20:23,205 lb,0:55
2909,May Mogensen,CrossFit Butcher's Lab,,,,Denmark,Women,,105 kg,,75 kg,160 kg,,,,2:40,,,12,,50 kg,
2920,Cristian Rollo,CrossFit Sud,,,,Europe,Men,,165 kg,,105 kg,205 kg,303,27:28,4:28,,10:17,,32,21:10,70 kg,
2932,Daniel Aguiar,Tai CrossFit,,,,South America,Men,,,,185 lb,295 lb,,,,,,,,22:11,,
3023,Cyndi Fries,CrossFit Woodbine,,,,North America,Women (55-59),,,,,240 lb,,,,,,,,,,
3025,Angelica Cuartas,,,,,South Central,Women,,210 lb,,125 lb,255 lb,,,,,5:58,,,,95 lb,
3076,Philip Wilkins,Sleven CrossFit,,"2023 quarterfinals
301st
worldwide",301st,worldwide,Men,Men (35-39),210 kg,,150 kg,250 kg,452,,2:59,2:26,,,32,18:36,110 kg,
3112,Carlos Miranda,Reto CrossFit,,,,United States,Men,,305 lb,,235 lb,375 lb,,,4:02,3:17,,,36,,175 lb,
3164,Heather Devito,7K CrossFit,,,,North America,Women,,170 lb,,120 lb,195 lb,,,,,,,20,,95 lb,
3169,Ged Taylor,CrossFit Athletic,,"2023 open
73325th
worldwide",73325th,worldwide,Men,Men,130 kg,,88 kg,175 kg,,,3:57,,8:20,,,,65 kg,
3186,Julia Roels,CrossFit Hürth,,,,Europe,Women,,100 kg,,60 kg,115 kg,,,,,,,,,45 kg,
3208,Lucas Woody,,,,,United States,Men,,287 lb,,185 lb,360 lb,,,4:07,,,,44,21:52,140 lb,1:13
3212,Jared Reading,Shotgun CrossFit,,"2023 open
967th
worldwide",967th,worldwide,Men,Men (50-54),375 lb,,275 lb,435 lb,306,,,3:34,9:47,,35,,225 lb,1:20
3233,San Juanita Ramirez,Behemoth CrossFit,,,,United States,Women,,305 lb,,175 lb,360 lb,,,,2:55,,,,,,
3239,Francoise Mahier,CrossFit Mayne,,"2023 quarterfinals
99th
worldwide",99th,worldwide,Women,Women (50-54),231 lb,,154 lb,286 lb,,,4:01,2:50,,,31,22:38,110 lb,1:25
3251,Gregory Hung,CrossFit Turicum,,"2023 open
119th
worldwide",119th,worldwide,Men,Men (40-44),180 kg,,145 kg,215 kg,,,2:08,1:38,,,,,117 kg,
3255,Lance Gloyer,,,,,North America West,Men,,315 lb,,260 lb,455 lb,365,19:52,2:42,,8:03,,50,19:38,205 lb,1:00
3259,Matteo Rastelli,11k CrossFit,,,,Europe South,Men,,140 kg,,95 kg,175 kg,,,4:42,,,,21,22:05,80 kg,
3261,Lucy Ashton,CrossFit Middlesbrough,,"2023 open
6140th
worldwide",6140th,worldwide,Women,Women (45-49),92 kg,,65 kg,101 kg,232,,7:46,3:56,12:37,,4,28:17,46 kg,1:51
3303,Christian Puetate,Maori CrossFit,,,,Ecuador,Men,,300 lb,,225 lb,415 lb,,,3:54,4:05,11:10,,30,,155 lb,1:34
3345,Giovanni FERRARI,CrossFit White Thunder,,"2023 open
45th
worldwide",45th,worldwide,Men (60-64),Men (60-64),170 kg,,110 kg,235 kg,,,5:45,2:25,,,33,,85 kg,
