,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
356,Brian Northup,CrossFit Thunder Hill,,,,North America East,Men,,325 lb,,265 lb,385 lb,,36:10,3:54,2:32,,,28,,175 lb,
496,Renee Stein,CrossFit Rockwall,,"2023 quarterfinals
268th
worldwide",268th,worldwide,Women (55-59),Women (55-59),51 kg,,132 lb,117 kg,,,,,,,,,43 kg,
503,Omar Tapia,Railside CrossFit,,"2023 open
133rd
worldwide",133rd,worldwide,Men,Men (35-39),410 lb,,300 lb,455 lb,,,2:00,,,,50,17:00,225 lb,
509,Giovanni Davies,CrossFit Coraggio,,,,Australasia,Men,,200 kg,,148 kg,255 kg,470,13:59,2:18,1:31,9:59,,99,27:08,124 kg,1:47
511,Aaron Jermyn,,,,,,,,365 lb,,225 lb,500 lb,,,3:58,2:56,,,30,23:00,175 lb,
520,Brittany Mack,,,,,South East,Women,,205 lb,,140 lb,225 lb,,,6:00,2:44,,,,,100 lb,
533,Joe Cox,CrossFit Krypton,,,,Mid Atlantic,Men,,365 lb,,270 lb,425 lb,,,,3:22,,,,,205 lb,
536,Alex Vigneault,,,"2023 games
35th
worldwide",35th,worldwide,Men,Men,465 lb,,360 lb,615 lb,457,14:54,2:14,1:11,7:12,,72,18:55,300 lb,0:54
539,Kelli Malone,,,,,North East,Women,,,,137 lb,226 lb,,,,,,,,20:10,,
548,Joanna Mansi,NewWave CrossFit,,,,Europe,Women,,120 lb,,,150 lb,247,,,,11:03,,,19:32,,1:08
574,Natalie Tedino,CrossFit RedZone,,,,North America,Women,,230 lb,,,300 lb,,,,,,,,,,
578,Jacob Holee,Jefferson City CrossFit,,,,North America West,Men,,455 lb,,305 lb,525 lb,,,,2:39,,,,,255 lb,
593,Omar Lugo,CrossFit Loomis,,,,North America,Men,,325 lb,,205 lb,375 lb,,,,,,,,,145 lb,
602,Jared Humphries,CrossFit LaGrange,,,,North America East,Men,,445 lb,,265 lb,550 lb,385,,2:26,3:16,,,42,22:21,185 lb,0:59
621,Nicole Shoquist,,,,,South Central,Women,,205 lb,,130 lb,235 lb,,37:27,16:42,7:55,15:52,,,30:00,100 lb,
622,Alexander Redero,,,,,South East,Men,,340 lb,,265 lb,415 lb,,,,,,,,,225 lb,
628,Justin May,Ardent CrossFit,,"2023 open
7438th
worldwide",7438th,worldwide,Men,Men (35-39),385 lb,,285 lb,485 lb,345,,3:35,2:25,9:49,,32,22:10,205 lb,1:15
630,Erika Reese,CrossFit Prescott Valley,,,,North America,Women,,243 lb,,175 lb,293 lb,313,27:19,3:39,4:14,13:06,,,23:00,155 lb,
635,Marc Crouch,CrossFit Jensen Beach,,"2023 open
1766th
worldwide",1766th,worldwide,Men,Men (50-54),310 lb,,245 lb,405 lb,327,24:13,3:59,2:21,10:13,,49,24:31,210 lb,
651,Shelby Arsenault,,,,,North Central,Women,,213 lb,,158 lb,253 lb,,,,,,,30,,138 lb,
655,Cory Dunn,Saratoga Springs CrossFit,,,,South West,Men,,320 lb,,225 lb,415 lb,390,19:10,3:48,2:37,7:41,,29,,170 lb,1:20
666,Travis Everhart,CrossFit Reform,,,,United States,Men,,465 lb,,290 lb,535 lb,,,2:38,1:56,,,46,,215 lb,1:32
684,John Kwon,Venture CrossFit,,"2023 open
8026th
worldwide",8026th,worldwide,Men,Men (40-44),325 lb,,215 lb,375 lb,284,25:22,5:34,4:47,10:54,,,,145 lb,
724,Sean Fitzpatrick,CrossFit DT1,,"2023 open
33066th
worldwide",33066th,worldwide,Men,Men,335 lb,,225 lb,420 lb,311,23:17,3:46,3:50,8:13,,,,160 lb,
726,Bryce Thornton,CrossFit Grandview,,,,Central East,Men,,255 lb,,195 lb,350 lb,286,,4:36,3:34,9:08,,,,155 lb,
746,Steve Brown,Brethren CrossFit,,,,West Coast,Men,,360 lb,,245 lb,405 lb,317,44:37,4:59,2:54,10:54,,21,28:15,185 lb,1:20
750,Dianna Wade,,,,,Australia,Women,,135 kg,,85 kg,170 kg,,,,2:37,,,,,56 kg,
754,Shawn Coffey,CrossFit Warehouse,,"2023 open
3844th
worldwide",3844th,worldwide,Men,Men (45-49),365 lb,,205 lb,420 lb,,,,5:17,,,,22:12,175 lb,1:19
757,Cameron Novak,CrossFit Lower Mountains,,"2023 quarterfinals
503rd
worldwide",503rd,worldwide,Men,Men (35-39),120 kg,,,165 kg,329,,5:08,,,,20,23:00,,
759,Cheryl Pisko,,,,,North America,Women,,245 lb,,175 lb,290 lb,,,3:31,2:40,10:31,,,26:15,145 lb,
779,Samuel Carella,Redox CrossFit,,,,North America,Men,,325 lb,,225 lb,375 lb,265,28:13,5:57,,9:13,,29,16:28,150 lb,0:49
784,Kylie Stanley,Alpine CrossFit,,"2023 open
812th
worldwide",812th,worldwide,Women,Women,315 lb,,225 lb,335 lb,,,,,,,,,175 lb,
789,Xavier Ibarra,CrossFit Boynton Beach,,"2023 open
6423rd
worldwide",6423rd,worldwide,Men,Men (40-44),280 lb,,215 lb,375 lb,,,,,,,30,,165 lb,1:07
806,MacLarin Jones,Harvest CrossFit,,"2023 open
13163rd
worldwide",13163rd,worldwide,Women,Women,275 lb,65:28,195 lb,315 lb,246,,3:52,2:12,11:30,,25,27:00,160 lb,
823,Katie Mehringer,CrossFit Perseverance,,,,North America East,Women,,300 lb,,185 lb,300 lb,364,,3:34,2:24,,,,,150 lb,
844,Jeff Ankeny,CrossFit Lake Highlands,,"2023 open
2228th
worldwide",2228th,worldwide,Men,Men (50-54),265 lb,,185 lb,350 lb,,,,,,,,,135 lb,
853,Daniel Rosenthal,CrossFit MOB,,,,United States,Men,,315 lb,,245 lb,400 lb,,,,,,,,,175 lb,
875,Hannah Lovett,,,,,South West,Women,,175 lb,,150 lb,255 lb,,34:59,8:54,4:45,,,,,110 lb,
883,Ismael Felicie,CrossFit 5150,,,,North America West,Men,,345 lb,,235 lb,440 lb,,,6:30,3:33,11:55,,,,155 lb,
909,Richard Alsop,CrossFit Unrivaled,,"2023 open
4642nd
worldwide",4642nd,worldwide,Men,Men (50-54),330 lb,,135 lb,530 lb,,,,,,,12,21:20,115 lb,1:02
919,Jana Fredriksen,Boise CrossFit,,,,North America,Women,,178 lb,,108 lb,215 lb,,,,,,,,,73 lb,
930,Mark Jones,CrossFit Iron Up,,,,North Central,Men,,365 lb,,245 lb,495 lb,,,,,,,,,185 lb,
964,Chris Osentowski,AllSport CrossFit,,,,United States,Men,,315 lb,,215 lb,400 lb,,,,3:47,8:15,,40,23:35,175 lb,1:05
971,Manuel Don,CrossFit Kendall,,,,North America,Men,,325 lb,,265 lb,395 lb,,,,,,,,,185 lb,
984,Paul Reynolds,CrossFit Allatoona,,,,North America East,Men,,390 lb,,285 lb,480 lb,,,,,,,12,,225 lb,
1000,Jason Edouard,IronStable CrossFit,,"2023 open
16474th
worldwide",16474th,worldwide,Men,Men,425 lb,,325 lb,485 lb,,,3:01,2:59,,,43,,274 lb,
1007,Paul Dewey,,,,,South East,Men,,265 lb,,195 lb,360 lb,,28:30,5:00,,7:30,,38,19:37,120 lb,1:07
1012,Justin Herzlich,Freakin CrossFit,,,,North America,Men,,440 lb,,276 lb,515 lb,,,,,,,,,225 lb,
1015,Fabián Campos,CrossFit Ström 07,,,,Costa Rica,Men,,340 lb,,280 lb,405 lb,,,3:30,,,,40,25:00,240 lb,
1018,J. Paul Pinckley,Olive Branch CrossFit,,"2023 open
3505th
worldwide",3505th,worldwide,Men,Men (50-54),335 lb,,225 lb,415 lb,,,,2:58,13:11,,15,,145 lb,
1036,Tera Reynolds,CrossFit Allatoona,,"2023 open
1709th
worldwide",1709th,worldwide,Women,Women (45-49),225 lb,,145 lb,285 lb,,35:20,4:02,,11:27,,,,95 lb,
1057,John Bennett,CrossFit Together,,,,North East,Men,,,,,,,,6:46,3:43,10:55,,39,,,
1102,Barry Alford,CrossFit UCS,,"2023 quarterfinals
474th
worldwide",474th,worldwide,Men,Men (50-54),325 lb,,195 lb,345 lb,,,4:57,4:20,9:11,,31,23:45,,
1119,Rachel Shearer,CrossFit Bartlesville,,,,North Central,Women,,165 lb,,145 lb,205 lb,,,11:55,5:33,,,,,115 lb,
1151,Lajuana Caldwell,,,,,,,,215 lb,,,275 lb,,,,,,,40,,115 lb,
1175,Emily Albonetti,CrossFit 808,,,,North America,Women,,245 lb,,180 lb,275 lb,,,,2:09,,,,,135 lb,
1196,Carla Sapieha,Flatland CrossFit,,"2023 open
745th
worldwide",745th,worldwide,Women (55-59),Women (55-59),135 lb,,115 lb,225 lb,,27:12,6:06,2:50,12:40,,9,30:35,75 lb,
1202,cody cunningham,,,,,Southern California,Men,,450 lb,,275 lb,415 lb,,,,,,,,,225 lb,
1221,Roger Correa,FTX CrossFit,,,,North America,Men,,300 lb,,225 lb,365 lb,,21:28,4:40,3:32,,,26,,150 lb,
1226,Justyn Yarbrough,CrossFit Roseburg,,,,North America,Men,,345 lb,,245 lb,420 lb,311,21:30,3:11,2:19,,,42,23:31,185 lb,1:07
1231,Cierra Ardon,Just Train CrossFit,,"2023 quarterfinals
401st
worldwide",401st,worldwide,Women,Women (40-44),275 lb,,215 lb,325 lb,571,19:38,,1:52,,,,,145 lb,
1246,Sean Glasser,,,,,North East,Men,,,,255 lb,500 lb,,,3:21,,,,,,,0:51
1253,MacKenzie Carruth,CrossFit 033,,"2023 open
1262nd
worldwide",1262nd,worldwide,Women,Women (35-39),250 lb,,,305 lb,334,24:23,,2:12,10:01,,20,22:18,,1:02
1255,Patrick Ho,,,,,Central East,Men,,305 lb,,,,,,,,,,,,,
1256,Neil James,Contender CrossFit,,,,South Central,Men,,315 lb,,195 lb,365 lb,,,5:07,3:13,,,,,175 lb,
1282,Juan Pablo Buelvas,Caoba CrossFit,,,,South America,Men,,325 lb,,235 lb,405 lb,,,4:22,3:44,12:35,,,,180 lb,
1290,Kristy Gerhardt,CrossFit 973,,,,North East,Women,,195 lb,,155 lb,295 lb,,,,,,,15,25:00,,
1302,Steven Laughter,Maltese CrossFit,,,,West Coast,Men,,390 lb,,275 lb,435 lb,,,2:57,2:14,,,,,245 lb,
1305,Jacob Wolf,,,,,United States,Men,,410 lb,,275 lb,500 lb,265,49:01,6:32,2:17,12:23,,23,33:32,188 lb,1:21
1308,Rick Mooney,,,,,,,,320 lb,,185 lb,405 lb,,,,,,,35,,145 lb,
1315,Corey Borolien,CrossFit Saskatoon,,"2023 quarterfinals
34th
worldwide",34th,worldwide,Men,Men (50-54),365 lb,,245 lb,415 lb,,21:28,3:07,,8:51,,,22:29,190 lb,1:08
1348,Jason Davis,,,,,North East,Men,,350 lb,,245 lb,455 lb,,,5:18,,,,20,25:30,175 lb,
1358,Amanda Kirkpatrick,,,,,North West,Women,,250 lb,,165 lb,275 lb,371,22:00,5:05,,,,,,115 lb,
1363,Tracy Feldkamp,CrossFit 217,,"2023 open
1025th
worldwide",1025th,worldwide,Women,Women (45-49),310 lb,,165 lb,300 lb,301,,,5:13,,,30,28:02,125 lb,
1408,Manuel Darby,Shield CrossFit,,,,North America,Men,,340 lb,,245 lb,420 lb,383,,3:14,,,,,18:24,175 lb,
1422,Melissa Vickers,Brick CrossFit,,,,West Coast,Women,,225 lb,,155 lb,295 lb,,,,,,,,22:00,110 lb,
1428,Ashlee Marsh,CrossFit Eyre,,"2023 open
3248th
worldwide",3248th,worldwide,Women,Women (35-39),95 kg,,,122 kg,,,4:37,2:04,,,,,62 kg,
1442,Kelli Day,Legend CrossFit,,"2023 open
1843rd
worldwide",1843rd,worldwide,Women,Women (35-39),265 lb,,205 lb,275 lb,,25:34,3:55,2:30,11:52,,24,28:00,155 lb,
1456,Jeff Collins,Flat White CrossFit,,,,Oceania,Men (60-64),,165 kg,,90 kg,195 kg,263,36:36,6:48,3:55,12:38,,18,,70 kg,
1462,Katie Trejo Tello,Iron Bridge CrossFit,,"2023 open
1116th
worldwide",1116th,worldwide,Women,Women (35-39),255 lb,,190 lb,305 lb,,,,2:38,,,,20:02,140 lb,0:58
1467,Jessica Plasencia,CrossFit Kendall,,"2023 quarterfinals
1054th
North America East",1054th,North America East,Women,Women,265 lb,,215 lb,310 lb,,,4:04,2:15,,,,,180 lb,1:30
1498,Nelson Nieto,Street Parking CrossFit,,,,North America West,Men,,,,315 lb,,,,,,,,,,265 lb,
1519,Tyler Burton,,,,,Canada West,Men,,295 lb,,225 lb,385 lb,,,,,,,,,165 lb,
1520,Maly Sfadia,,,,,,,,175 lb,,115 lb,195 lb,,,,,,,,,80 lb,
1554,Rachel Summers,,,,,South West,Women,,155 lb,,125 lb,180 lb,,,7:10,5:44,10:41,,,,105 lb,
1571,Brad Larsen,Do More CrossFit,,,,North America,Men,,380 lb,,285 lb,505 lb,,,3:09,1:38,8:13,,50,,215 lb,
1580,Char Krause,Narrows CrossFit,,"2023 open
637th
worldwide",637th,worldwide,Women (55-59),Women (55-59),195 lb,,135 lb,245 lb,,,,,,,,,100 lb,
1599,Andrew Warwick,Do More CrossFit,,,,North America,Men,,225 lb,,205 lb,250 lb,,,6:00,5:30,24:43,,,21:48,185 lb,
1609,April Payne,CrossFit Menawa,,,,South East,Women,,205 lb,,155 lb,275 lb,,,,,,,,,110 lb,
1627,Juan Saavedra,,,,,Central East,Men,,365 lb,,,405 lb,,,,,9:40,,31,24:35,155 lb,
1721,Andres Rodriguez,,,,,Latin America,Men,,305 lb,,245 lb,395 lb,,,,,,,37,16:20,205 lb,
1723,Robert Pallares,CrossFit Provoke,,"2023 quarterfinals
83rd
worldwide",83rd,worldwide,Men,Men (45-49),455 lb,,275 lb,455 lb,,,2:48,,,,63,19:53,235 lb,
1744,Erwin Ysip,NCFIT CrossFit,,"2023 open
12012th
worldwide",12012th,worldwide,Men,Men (40-44),245 lb,,215 lb,345 lb,,,,6:42,11:28,,,,155 lb,
1753,Adam Brandt,CrossFit Surge,,,,North America,Men,,435 lb,,335 lb,500 lb,,,,,,,,,285 lb,
1772,Sean O'Neill,CrossFit CQ,,"2023 open
4328th
worldwide",4328th,worldwide,Men,Men (35-39),135 kg,,109 kg,170 kg,,,2:51,2:33,7:10,,75,,90 kg,
1779,Mark Roberts,,,,,North West,Men,,375 lb,,285 lb,475 lb,,,6:15,,12:25,,,25:15,215 lb,1:09
1787,Alan Moran,ZOAH 775 CrossFit,,"2023 open
13237th
worldwide",13237th,worldwide,Men,Men,435 lb,,345 lb,500 lb,,,2:25,2:17,,,55,,255 lb,1:55
1801,Molly Mullane,CrossFit Iron Haven,,,,North America West,Women,,255 lb,,170 lb,270 lb,318,,3:18,2:45,8:44,,,20:30,125 lb,
1803,Clara Yori,CrossFit Progression,,"2023 quarterfinals
993rd
worldwide",993rd,worldwide,Women,Women (40-44),200 lb,,162 lb,235 lb,,,6:26,,13:33,,10,25:58,125 lb,
1826,Charles Price,CrossFit Outerlimits,,,,United States,Men,,330 lb,,240 lb,465 lb,,,3:38,2:04,,,45,,185 lb,
1829,Ben Leavitt,Tough Country CrossFit,,,,South West,Men,,295 lb,,205 lb,390 lb,,,4:12,2:45,10:10,,,19:26,,
1832,Kate Elizabeth,CrossFit Inferno Nipomo,,,,United States,Women,,245 lb,,150 lb,255 lb,,,5:52,,13:00,,10,27:00,100 lb,
1847,scott green,CrossFit Signal Hill,,"2023 open
4169th
worldwide",4169th,worldwide,Men,Men (40-44),330 lb,,265 lb,420 lb,,,,,,,,17:18,205 lb,
1857,Elizabeth Simmons,,,,,South Central,Women,,200 lb,,165 lb,280 lb,320,,,,,,25,25:50,110 lb,
1865,Anthony Perez,Persistence Culture CrossFit,,"2023 open
18141st
worldwide",18141st,worldwide,Men,Men (35-39),,,,,292,,,,,,,,155 lb,
1868,Jason Davis,,,,,,,,455 lb,,275 lb,528 lb,320,,3:00,1:57,,,38,,220 lb,
1893,Ashley Milburn,CrossFit Constant Conditioning,,,,North America,Women,,215 lb,,150 lb,265 lb,,,,,,,,,90 lb,
1898,Jeana Ayres,Southern Pines CrossFit,,,,United States,Women,,228 lb,,140 lb,255 lb,262,,7:46,,,,7,,88 lb,1:04
1911,Tyler Klashinsky,CrossFit Currie Barracks,,,,Canada West,Men,,355 lb,,265 lb,475 lb,,,,2:54,,,,,225 lb,
1921,Danny Tuckerman,CrossFit Muscle Farm Downtown,,,,United States,Men,,235 lb,,,345 lb,,,4:09,,8:14,,,,175 lb,
1933,Nicholas Wyss,CrossFit REP,,"2023 open
25788th
worldwide",25788th,worldwide,Men,Men,295 lb,,225 lb,396 lb,303,27:18,3:48,4:18,10:20,,41,23:09,165 lb,1:05
1956,Shaikha Al Qassemi,,,,,Asia,Women,,250 lb,,188 lb,305 lb,,,,,,,13,,160 lb,
1961,Jill Wieczorek,Double Edge CrossFit,,,,South West,Women,,167 lb,,123 lb,213 lb,,,,,,,,,83 lb,
1966,Selena Taurua,,,,,Australia,Women,,78 kg,,58 kg,100 kg,228,34:07,9:02,4:27,10:44,,5,,40 kg,
1968,Sarah Specht,,,,,North West,Women,,200 lb,,125 lb,265 lb,,,5:45,,,,15,,100 lb,
1971,Artem Orynko,,,,,,,,170 kg,,,200 kg,,,,,,,,,,
1990,Amy Kosaki,Tectonic CrossFit,,,,United States,Women,,225 lb,,155 lb,325 lb,,,,,,,,,115 lb,
2014,Sarah Leonard,,,,,North East,Women,,,,,,258,,4:44,3:49,10:34,,30,,110 lb,1:32
2033,Benaja Wälchli,,,,,Europe,Men,,397 lb,,320 lb,441 lb,,,,,,,,,245 lb,
2060,Steven Dromgool,CrossFit AKL,,,,Oceania,Men,,145 kg,,76 kg,186 kg,,,,,,,28,,63 kg,
2066,Eva Aguilar,Reinvented CrossFit,,,,United States,Women,,265 lb,,175 lb,305 lb,,,,,,,,,130 lb,
2071,Hyuk Kwon,CrossFit Gangnam,,,,Asia,Men,,500 lb,,255 lb,500 lb,315,,7:08,3:41,14:10,,16,,195 lb,
2087,Brendan O'Neill,CrossFit X,,,,United States,Men,,375 lb,,275 lb,435 lb,,,4:15,2:40,8:20,,41,,220 lb,
2089,Alex Craine,,,,,Europe,Men,,125 kg,,95 kg,195 kg,405,22:16,4:13,,9:12,,27,,65 kg,
2091,Anu Peltokangas,CrossFit Pihka,,"2023 open
502nd
worldwide",502nd,worldwide,Women,Women (40-44),110 kg,,80 kg,,,,,,,,,,60 kg,
2106,Steven Niezen,Gymnasium CrossFit Clapham,,,,Europe,Men,,160 kg,,110 kg,210 kg,,,4:04,2:38,,,22,22:06,75 kg,
2154,Jacinta Hedley,EMP CrossFit,,,,Oceania,Women,,88 kg,,65 kg,120 kg,,,6:05,4:00,9:47,,22,,45 kg,1:19
2161,Uli Huber,CrossFit im Woid,,,,Europe,Men (55-59),,165 kg,,,202 kg,,,,,,,,25:00,,
2167,Carla Brown,,,,,Northern California,Women,,100 kg,,75 kg,125 kg,,,,,,,,,53 kg,
2185,Sophie Kavanagh,,,,,,,,209 lb,,154 lb,264 lb,,,,,10:05,,40,,128 lb,1:15
2190,Nixon Gill,,,,,Australia,Men,,100 kg,,80 kg,135 kg,,,,,,,,,60 kg,
2198,Ernest Rodriguez,Diablo CrossFit,,"2023 open
7378th
worldwide",7378th,worldwide,Men,Men (50-54),,,,,,,,,,,,26:08,,
2213,James McGallan,CrossFit Deviant,,,,Europe,Men,,145 kg,,85 kg,150 kg,,,,,,,,,,
2217,Steve Ramsey,,,,,North Central,Men,,385 lb,,245 lb,465 lb,,,,,,,,,185 lb,
2227,James Randall Homan,Chopper CrossFit,,,,North America,Men,,340 lb,,235 lb,435 lb,,,4:33,3:43,7:48,,,,185 lb,1:27
2240,David Tevanian,CrossFit Chatswood,,"2023 open
5472nd
worldwide",5472nd,worldwide,Men,Men (45-49),115 kg,,75 kg,140 kg,,,3:55,,,,30,,52 kg,
2251,Ian Hargreaves,CrossFit King,,,,Australia,Men,,155 kg,,110 kg,185 kg,318,,4:30,2:18,9:18,,30,,81 kg,
2252,Nick Hook,,,,,,,,308 lb,,231 lb,463 lb,,,3:25,1:45,,,,,,
2298,Ricardo Gomes,,,,,Europe South,Men,,,,105 kg,,,19:29,3:01,,6:50,,31,15:38,80 kg,
2319,Soffía Sigurðardóttir,Reebok CrossFit Reykjavík,,,,Iceland,Women,,100 kg,,,125 kg,,,,,,,,,,
2342,Jen Hausberger,CrossFit Platinum,,"2023 open
8885th
worldwide",8885th,worldwide,Women,Women (40-44),65 kg,,68 kg,110 kg,,,,,,,,,52 kg,
2358,Alan Asbery,CrossFit Flourish,,,,Oceania,Men,,110 kg,,72 kg,162 kg,,,6:17,,,,21,,52 kg,
2383,Katie Walkden,CrossFit Roots,,,,South West,Women,,150 lb,,120 lb,205 lb,,,,,,,,,92 lb,
2389,Jasmine Aitken,CrossFit Quay,,,,Australasia,Women,,52 kg,,42 kg,68 kg,,,,,,,1,,32 kg,
2394,Leo White,,,,,Europe,Men,,175 kg,,110 kg,210 kg,297,,3:57,4:46,9:04,,27,,87 kg,
2414,Pete Evans,CrossFit Raeford,,,,Mid Atlantic,Men,,315 lb,,,400 lb,,,,,,,,,,
2419,Christopher Walker,Towpath CrossFit,,"2023 open
2870th
worldwide",2870th,worldwide,Men,Men (45-49),370 lb,,250 lb,430 lb,355,,3:48,2:32,9:45,,35,,200 lb,
2422,Lukas Auer,,,,,Europe,Men,,350 lb,,240 lb,350 lb,,,,,,,,,180 lb,
2478,Kylie Ryan-Milroy,CrossFit Currumbin,,"2023 open
930th
worldwide",930th,worldwide,Women,Women (50-54),120 kg,,70 kg,150 kg,,,,2:58,,,,,,
