,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
222,Patricia Aguilar,CrossFit Citadel,,"2023 open
8965th
worldwide",8965th,worldwide,Women,Women (40-44),225 lb,,140 lb,215 lb,,,,,,,,,105 lb,
234,Carsten Juul Hachenberger,Aarhus CrossFit,,"2023 quarterfinals
809th
worldwide",809th,worldwide,Men,Men (40-44),170 kg,,,240 kg,,,,2:15,,,35,18:35,,0:54
244,Marvin Lowell,CrossFit Ardor,,"2023 open
4258th
worldwide",4258th,worldwide,Men,Men (35-39),465 lb,,355 lb,660 lb,398,21:22,2:48,1:19,8:12,,55,23:32,225 lb,0:55
246,Daniel Aarskaug Helland,CrossFit Fana,,,,Europe North,Men,,155 kg,,113 kg,190 kg,336,20:24,3:20,2:29,8:03,,20,23:25,95 kg,
250,Dylan Rivera,,,,,,,,270 lb,,200 lb,280 lb,,,8:10,,,,21,,165 lb,
252,George Stanton,CrossFit Enfocado,,"2023 open
4049th
worldwide",4049th,worldwide,Men,Men (35-39),385 lb,,305 lb,515 lb,,,2:42,1:58,,,,,239 lb,
261,nicolas comeau,,,,,Canada East,Men,,385 lb,,,405 lb,,,3:26,,,,,,185 lb,
263,Devin Jones,Harvest CrossFit,,"2023 open
10088th
worldwide",10088th,worldwide,Men,Men (35-39),390 lb,,290 lb,525 lb,376,,2:56,1:47,,,33,100:39,225 lb,
272,Rasmus Melsen,,,,,Europe,Men,,,,,182 kg,,,,,,,,19:50,,
292,Molly Deeds,Ralston Creek CrossFit,,"2023 open
10564th
worldwide",10564th,worldwide,Women,Women,215 lb,,145 lb,245 lb,,,,,,,,,110 lb,
313,Petter Norman,,,,,,,,145 kg,,85 kg,150 kg,366,28:43,4:55,4:34,,,,,60 kg,
319,Jeremy Keck,CrossFit Vint Hill,,,,North America East,Men,,135 kg,,105 kg,165 kg,,,,,,,,,75 kg,
335,Lindsay Sport,CrossFit Shades,,"2023 quarterfinals
81st
worldwide",81st,worldwide,Women,Women (35-39),305 lb,,225 lb,355 lb,,,2:21,1:40,,,,22:47,160 lb,
386,Steven Lund,CrossFit CL,,,,North America,Men,,385 lb,,143 kg,485 lb,424,,3:00,,,,,21:58,105 kg,
392,Mike Youssef,CrossFit West Springfield,,,,United States,Men,,300 lb,,212 lb,370 lb,257,37:55,5:30,3:20,11:53,,10,28:45,155 lb,1:24
406,Garvin Yu,,,,,,,,,,220 lb,315 lb,,,,,,,,,165 lb,
424,Vince Orlandi,CrossFit Big House,,"2023 open
11588th
worldwide",11588th,worldwide,Men,Men,285 lb,,260 lb,375 lb,346,23:37,2:58,2:40,,,40,,200 lb,
431,Marcus Heisser,Hammer CrossFit East,,"2023 open
7713th
worldwide",7713th,worldwide,Men,Men (45-49),170 kg,,92 kg,209 kg,,,,,,,,,61 kg,
458,Arturo Cuevas,,,,,Latin America,Men,,365 lb,,265 lb,455 lb,388,19:50,3:19,2:27,8:15,,40,,190 lb,1:13
460,Marianela Bernardo,CrossFit 614,,,,North America,Women,,225 lb,,140 lb,265 lb,320,25:52,4:23,3:40,8:36,,,25:00,100 lb,1:18
515,AJ Denzl,,,,,North Central,Men,,165 lb,,145 lb,265 lb,251,,10:23,,14:30,,10,20:37,105 lb,
518,Mari Martinez,CrossFit Rapid Fire,,,,North America,Women,,230 lb,,140 lb,260 lb,260,,,5:07,,,,,,1:17
540,max hamilton,CrossFit ADM,,"2023 open
6415th
worldwide",6415th,worldwide,Men,Men,390 lb,,270 lb,475 lb,,,2:54,,,,60,20:00,200 lb,
559,Jessica Bratonia,Bainbridge Island CrossFit,,,,West Coast,Women,,230 lb,,160 lb,265 lb,335,20:52,3:30,2:51,8:46,,10,,135 lb,
579,Stephanie Pickens,,,,,South East,Women,,165 lb,,,175 lb,,,,,,,,,95 lb,
587,Lance Cormier,CrossFit Candor,,"2023 open
279th
worldwide",279th,worldwide,Men,Men (40-44),405 lb,,300 lb,565 lb,370,18:59,2:40,1:48,7:21,,,20:35,220 lb,1:03
589,Dietmar Bill,CrossFit St. Wendel,,,,Europe Central,Men (55-59),,125 kg,,70 kg,150 kg,,,8:33,,,,30,,50 kg,
590,Jarad Ennis,Lucky Star CrossFit,,,,North America,Men,,315 lb,,245 lb,360 lb,,25:05,4:47,3:34,9:43,,43,21:44,185 lb,
595,Marion Duval,CrossFit Le Rouge,,,,France,Women,,85 kg,,60 kg,105 kg,,,6:30,,,,12,,50 kg,
602,Justin Hanson,,,"2023 open
2849th
worldwide",2849th,worldwide,Men,Men (35-39),390 lb,,275 lb,485 lb,,,3:01,,,,61,,225 lb,
609,Anthony DeAngelis,CrossFit Pushin Weight,,"2023 open
8487th
worldwide",8487th,worldwide,Men,Men (40-44),405 lb,,285 lb,445 lb,251,,3:18,2:04,10:34,,16,,215 lb,
613,Robin Peche Gezelius,CrossFit FNF,,,,Europe,Men,,340 lb,,260 lb,420 lb,,,,,,,,,198 lb,
619,Bill MacLaney,CrossFit KOA,,"2023 open
955th
worldwide",955th,worldwide,Men (60-64),Men (60-64),400 lb,,215 lb,400 lb,,,,4:06,,,18,,150 lb,
621,Hazel Klein,,,,,Mid Atlantic,Women,,195 lb,,,205 lb,,,,,,,12,,,
633,Truls Lyngaas,Oya CrossFit,,"2023 quarterfinals
1648th
worldwide",1648th,worldwide,Men,Men (35-39),135 kg,,115 kg,170 kg,,,3:40,,,,,21:12,85 kg,
639,Chris West,,,,,Central East,Men,,340 lb,,225 lb,515 lb,,,,,,,38,,175 lb,
644,Neale Currie,CrossFit Fort Worth East,,"2023 quarterfinals
56th
worldwide",56th,worldwide,Men (60-64),Men (60-64),425 lb,,237 lb,525 lb,323,,3:25,2:32,,,30,25:19,175 lb,1:20
652,Tony Boggs,CrossFit Wynwood,,,,North America,Men,,405 lb,,265 lb,510 lb,400,20:02,2:40,2:47,7:50,,52,22:33,225 lb,1:09
663,Tara Rowe,CrossFit South West Sydney (SWS),,,,Oceania,Women,,100 kg,,80 kg,145 kg,,,3:21,4:21,,,,22:22,63 kg,1:18
666,Carey Crews Allison,CrossFit Liminal,,"2023 open
749th
worldwide",749th,worldwide,Women,Women (45-49),180 lb,,140 lb,235 lb,,,4:00,,,,,,105 lb,
696,Carlos Carrillo,Gea CrossFit,,,,Europe,Men,,170 kg,,,225 kg,,,,,,,52,28:01,,
700,Cornelia Recchia,,,,,Europe,Women,,90 kg,,68 kg,110 kg,,,,,,,32,,57 kg,
706,Mark Summerlin,,,,,South West,Men,,375 lb,,285 lb,,,,,,,,,,235 lb,
707,Katie Adams,,,,,North America,Women,,300 lb,,215 lb,400 lb,,,,,,,,,185 lb,
708,nick labrise,,,,,North East,Men,,,,165 lb,,,,,,,,,,145 lb,
721,Michael Brandenburg,,,"2023 open
6498th
worldwide",6498th,worldwide,Men,Men (50-54),320 lb,,200 lb,405 lb,,,,,,,,,165 lb,
726,Jens Schmidt,Grand Trunk CrossFit,,"2023 open
2427th
worldwide",2427th,worldwide,Men,Men (40-44),355 lb,,235 lb,435 lb,,28:00,3:39,2:31,8:15,,40,19:15,190 lb,1:00
732,Jesse Suess,,,,,North West,Men,,335 lb,,,390 lb,372,19:59,3:26,2:42,8:57,,,26:00,185 lb,1:17
738,Ignacio Reartes,,,,,Latin America,Men,,,,,,,,,,,,,22:50,,
742,Kaila Lewis,,,,,North America,Women,,250 lb,,175 lb,300 lb,,,7:44,,12:53,,8,24:53,110 lb,
771,Paul Urbanczyk,CrossFit Upper East Side,,,,North America East,Men,,350 lb,,230 lb,395 lb,,,,,,,,,165 lb,
778,Darcy Hall,CrossFit 1088,,,,North America,Women,,270 lb,,155 lb,300 lb,210,,,3:40,16:15,,75,,130 lb,
784,Brandy Burd,,,,,Mid Atlantic,Women,,160 lb,,125 lb,205 lb,,,,,18:20,,,,85 lb,1:29
787,Jerod Timothy,CrossFit Junction,,"2023 open
3405th
worldwide",3405th,worldwide,Men,Men (40-44),305 lb,,230 lb,395 lb,,,3:01,3:18,8:33,,,,,
799,Geoffrey Errebo,CrossFit SolaFide,,,,United States,Men,,275 lb,,,,314,26:57,5:20,4:09,,,,21:05,160 lb,
817,Jena Clayville,The Pack CrossFit,,,,North America,Women,,180 lb,,135 lb,240 lb,,,,,,,10,,100 lb,
835,Keith McGinley,,,,,North America,Men,,355 lb,,255 lb,415 lb,294,22:37,4:01,3:25,8:38,,33,21:56,191 lb,1:08
858,Steffen Baldamus,,,,,Europe,Men,,230 lb,,175 lb,355 lb,217,,,5:44,10:34,,,,135 lb,1:06
865,Mac Hewett,CrossFit Foothill,,,,United States,Men,,315 lb,,285 lb,475 lb,,,2:59,1:40,,,,,215 lb,
872,Matt Miceli,Dreamtown CrossFit,,,,United States,Men,,315 lb,,175 lb,355 lb,,,7:12,3:49,12:13,,12,37:13,,
883,Christine Alba,CrossFit BPM,,"2023 open
322nd
worldwide",322nd,worldwide,Women (55-59),Women (55-59),180 lb,,130 lb,225 lb,,,7:00,3:39,11:17,,21,22:27,90 lb,
892,James Devlin,CrossFit Billerica,,"2023 open
420th
worldwide",420th,worldwide,Men (65+),Men (65+),275 lb,,165 lb,365 lb,,,,,,,20,,,
901,Bob Edwards,,,,,South East,Men,,385 lb,,275 lb,500 lb,,,2:55,,,,40,,195 lb,
906,Jacob Grzymkowski,810 CrossFit,,"2023 open
1796th
worldwide",1796th,worldwide,Men,Men (45-49),295 lb,,240 lb,325 lb,326,23:25,3:52,2:29,8:38,,,,185 lb,
913,alexi quijije,,,,,Latin America,Men,,320 lb,,245 lb,510 lb,,,2:51,,,,,,205 lb,
925,Kari Gillen,CrossFit Unitas,,,,North America,Women,,260 lb,,160 lb,230 lb,,,,,,,,,125 lb,
956,John Iannitelli,CrossFit Never Doubt,,"2023 quarterfinals
1289th
worldwide",1289th,worldwide,Men,Men (35-39),395 lb,,275 lb,520 lb,,,2:55,1:59,,,,,200 lb,
961,Robyn Mann,CrossFit Personal Best,,,,Oceania,Women,,101 kg,,70 kg,130 kg,,,,,,,,,53 kg,
969,Dan Johnson,CrossFit 4178,,,,Australasia,Men,,150 kg,,93 kg,195 kg,,,,,,,,,75 kg,
970,Ben Bennett-Carpenter,New Species CrossFit,,"2023 open
6752nd
worldwide",6752nd,worldwide,Men,Men (50-54),1 lb,,1 lb,1 lb,,,,,,,,,1 lb,
974,Iris Boser,CrossFit Northern Exposure,,"2023 open
2321st
worldwide",2321st,worldwide,Women,Women (35-39),325 lb,,200 lb,365 lb,,19:34,3:20,2:02,10:31,,32,,155 lb,
979,Maria Perez,CrossFit CCF Athletics,,,,North America West,Women,,265 lb,,195 lb,315 lb,,,2:58,,,,,,156 lb,
1011,Stacey Swarbrick,,,,,Canada West,Women,,280 lb,,215 lb,380 lb,,21:28,4:44,1:52,,,,,155 lb,
1013,Dan Cressman,,,,,North America,Men,,345 lb,,250 lb,425 lb,368,,3:41,1:38,,,40,19:48,187 lb,
1017,Bud Erickson,CrossFit North Peoria,,,,United States,Men,,300 lb,,225 lb,400 lb,271,36:28,5:33,2:33,,,18,23:49,165 lb,
1022,Katherine Calandra,,,,,Central East,Women,,,,,235 lb,,,7:47,,,,12,26:00,,
1023,Andrew McGuire,Bark River CrossFit,,,,North America,Men,,405 lb,,265 lb,505 lb,304,31:18,5:28,2:24,111:22,,,,215 lb,
1043,Amy Burns,,,,,North Central,Women,,165 lb,,120 lb,225 lb,,,9:10,,12:49,,,,90 lb,
1062,Mark Dillenbeck,CrossFit Steele Creek,,"2023 open
3831st
worldwide",3831st,worldwide,Men,Men (35-39),460 lb,,325 lb,535 lb,,,2:51,2:06,,,,,270 lb,
1073,Ben Calandra,,,,,Central East,Men,,315 lb,,205 lb,405 lb,,,7:02,4:44,11:14,,35,27:30,150 lb,1:50
1089,Erica Cashin,Port CrossFit,,"2023 open
22271st
worldwide",22271st,worldwide,Women,Women,220 lb,,,,,,,,,,,,135 lb,
1102,Corey Ayers,CrossFit MNC,,,,Mid Atlantic,Men,,500 lb,,275 lb,525 lb,,28:00,5:02,,,,22,28:30,235 lb,
1109,Karen Ayer,CrossFit Bangor,,"2023 open
5317th
worldwide",5317th,worldwide,Women,Women (35-39),200 lb,,155 lb,245 lb,,,,,,,,,135 lb,
1136,Andrew Carle,,,,,South East,Men,,300 lb,,205 lb,345 lb,,,,,,,,,160 lb,
1162,Rene Viera,CrossFit Yellow Falcon,,,,North America,Men,,405 lb,,265 lb,455 lb,301,25:45,3:29,2:12,,,45,22:30,205 lb,1:15
1174,Eric Hayden,CrossFit Impulse,,"2023 quarterfinals
807th
worldwide",807th,worldwide,Men,Men (40-44),425 lb,,315 lb,475 lb,,,,2:04,,,20,,245 lb,
1186,Bob Chang,CrossFit Amoskeag,,,,North East,Men,,285 lb,,225 lb,365 lb,,,,,,,46,22:49,165 lb,
1189,Crystal Ilg,CrossFit Saskatoon,,,,Canada,Women,,255 lb,,180 lb,350 lb,,,,,,,,,145 lb,
1208,Ben Canida,Mad City CrossFit,,"2023 open
3493rd
worldwide",3493rd,worldwide,Men,Men (40-44),335 lb,,225 lb,345 lb,,,3:46,3:29,,,35,19:40,160 lb,
1226,Iván  Mezquita,,,,,Latin America,Men,,265 lb,,205 lb,395 lb,,32:37,7:24,,12:36,,22,28:47,155 lb,1:42
1244,Festa Radoni,CrossFit Fifth Ave,,,,North East,Women,,215 lb,,165 lb,255 lb,,,,,,,,,115 lb,
1256,Tamara Neho-Popata,CrossFit Might,,,,Oceania,Women,,105 kg,,73 kg,145 kg,,,,,,,6,,53 kg,
1259,James Keeler,Peak 360 CrossFit,,,,North America,Men,,500 lb,,355 lb,545 lb,,,,1:21,,,,,290 lb,
1267,Claude Armand,,,,,Latin America,Women,,,,195 lb,,,,,,,,2,,150 lb,
1269,Kristine Lynch,CrossFit Tough as Nails,,"2023 open
26419th
worldwide",26419th,worldwide,Women,Women,160 lb,,100 lb,160 lb,,,,,,,,,80 lb,
1275,Nathaniel Coomer,CrossFit Western Front,,"2023 open
69579th
worldwide",69579th,worldwide,Men,Men,135 kg,,90 kg,160 kg,,,,5:59,,,20,,52 kg,
1277,Johnny Petersen,CrossFit Chateau,,,,United States,Men,,355 lb,,205 lb,365 lb,,,3:28,,8:17,,43,22:00,155 lb,1:02
1281,Brad Townsend,,,"2023 open
406th
worldwide",406th,worldwide,Men,Men (40-44),405 lb,,302 lb,455 lb,,,2:56,1:56,,,44,,215 lb,
1283,Jessica Block,CrossFit Exemplify North,,"2023 open
4265th
worldwide",4265th,worldwide,Women,Women (35-39),185 lb,,125 lb,240 lb,261,25:40,5:45,3:08,11:29,,,,95 lb,
1297,Ross McGoldrick,CrossFit 505,,"2023 open
626th
worldwide",626th,worldwide,Men (55-59),Men (55-59),156 kg,,95 kg,205 kg,255,,4:15,3:14,10:03,,38,,73 kg,1:16
1301,Gabriel Fernandez,Forever Young CrossFit,,"2023 open
6854th
worldwide",6854th,worldwide,Men,Men (35-39),355 lb,,265 lb,400 lb,,,2:41,2:18,7:45,,,22:00,225 lb,1:03
1302,Michael Sheehan,CrossFit Vo2 Max,,,,Canada West,Men,,455 lb,,285 lb,525 lb,,,2:30,,,,,,225 lb,
1324,Malcolm Hobbs,,,,,Australia,Men,,172 kg,,120 kg,220 kg,,,,,,,,,90 kg,
1342,Christofer Smith,CrossFit Barbell Republic,,,,United States,Men,,455 lb,,315 lb,565 lb,336,,3:44,1:48,7:26,,40,,190 lb,0:59
1346,Dave Pambianco,CrossFit M3,,,,Canada East,Men,,360 lb,,275 lb,420 lb,,,2:59,,,,,,225 lb,
1348,Andrew Crawford,,,,,Canada West,Men,,225 lb,,,305 lb,,,11:17,,11:34,,15,,,
1355,Corey Braun,,,,,Southern California,Men,,315 lb,,,430 lb,,,4:12,,,,,,165 lb,
1371,Zac DeBrun,Driven to Conquer CrossFit,,,,North America West,Men,,335 lb,,225 lb,375 lb,268,23:51,4:17,3:05,9:45,,25,19:45,165 lb,1:10
1372,Kate Sulitis,CrossFit Petoskey,,"2023 open
4471st
worldwide",4471st,worldwide,Women,Women (45-49),,,120 lb,265 lb,289,,6:40,,,,,23:19,,
1374,Dana McCracken,CrossFit Invictus Everest Park,,"2023 quarterfinals
663rd
worldwide",663rd,worldwide,Men,Men (45-49),325 lb,,235 lb,415 lb,398,17:53,2:28,2:28,,,35,18:00,188 lb,1:16
1378,Nicholas Wooten,,,,,,,,355 lb,,,515 lb,,,,,,,,,,
1392,Jeff Sulitis,CrossFit Petoskey,,"2023 open
3756th
worldwide",3756th,worldwide,Men,Men (45-49),365 lb,,,405 lb,,,,,,,,,165 lb,
1395,Stephanie Walker,CrossFit Harrisonburg,,,,North America,Women,,275 lb,,145 lb,315 lb,,,4:16,3:14,,,17,,115 lb,
1402,sunny masterton,Glass City CrossFit,,,,Central East,Women,,225 lb,,150 lb,310 lb,342,,5:13,3:37,9:24,,15,21:33,110 lb,1:24
1424,Jonathan Kincaid,,,,,,,,,,175 lb,305 lb,,,,,,,23,18:56,135 lb,1:03
1426,Ian Kane,CrossFit Powerstroke,,"2023 quarterfinals
346th
North America West",346th,North America West,Men,Men,415 lb,,,525 lb,,,,,,,,,,
1430,Kevin Lohr,Peninsula CrossFit,,"2023 open
10816th
worldwide",10816th,worldwide,Men,Men (35-39),22 lb,,225 lb,315 lb,,,7:17,3:47,,,13,,170 lb,
1438,Janet Phan,,,,,North West,Women,,290 lb,,83 kg,255 lb,,,,,,,,,63 kg,
1459,Josh Bagshaw,,,,,South East,Men,,215 lb,,155 lb,315 lb,,,,6:09,,,15,23:58,125 lb,
1521,Valerie Schramm,Lost Coast CrossFit,,,,North America West,Women,,215 lb,,140 lb,230 lb,,,4:59,3:01,,,30,,90 lb,
1532,Ruth Fox,Wild Horizons CrossFit,,"2023 quarterfinals
41st
worldwide",41st,worldwide,Women (65+),Women (65+),125 lb,,105 lb,185 lb,,,,,,,9,24:31,95 lb,1:25
1577,minar rane,,,,,,,,220 kg,,90 kg,200 kg,,,,,,,15,,75 kg,
1586,Sancket Kamdar,,,,,India,Men,,160 kg,,125 kg,180 kg,,,6:00,5:00,,,35,28:25,90 kg,
1592,James Ward,CrossFit Upper East Side,,,,United States,Men,,355 lb,,235 lb,385 lb,,,,,,,,,170 lb,
1604,Topher Godwin,,,,,Mid Atlantic,Men,,280 lb,,185 lb,385 lb,,,5:04,5:36,,,,,140 lb,
1608,Jose Aleman,CrossFit Incinerator,,,,West Coast,Men,,350 lb,,225 lb,415 lb,,,3:49,3:37,,,,,170 lb,
1613,Mathew Mouldey,,,,,Australia,Men,,131 kg,,97 kg,185 kg,,,,,,,,19:28,75 kg,1:20
1630,Jacquelyn Gregory,,,,,Northern California,Women,,297 lb,,171 lb,315 lb,,,,,,,,,132 lb,
1636,Ben Aylwin,,,,,Canada East,Men,,425 lb,,285 lb,425 lb,,18:19,3:23,2:24,,,28,,185 lb,
1646,Stuart Mcmorrow,,,,,Europe,Men,,120 kg,,83 kg,120 kg,,29:50,5:54,,,,15,25:48,60 kg,
1654,Wendy Haseloff,CrossFit 116,,,,United States,Women,,205 lb,,145 lb,335 lb,,,7:08,,,,28,,110 lb,
1681,Anne Bradbury,,,,,Europe,Women,,78 kg,,53 kg,105 kg,218,,,,,,,28:00,35 kg,1:57
1688,Spencer Kemp,CrossFit Undeniable,,"2023 open
16575th
worldwide",16575th,worldwide,Men,Men (35-39),375 lb,,270 lb,455 lb,,,2:50,4:00,9:58,,,,225 lb,
1717,Edward McDaniel,CrossFit Industrious South Lake Union,,"2023 open
9205th
worldwide",9205th,worldwide,Men,Men (40-44),245 lb,,185 lb,365 lb,298,,5:53,,9:36,,21,19:15,145 lb,1:19
1733,Lynsey Cooke,CrossFit Retford,,"2023 open
10590th
worldwide",10590th,worldwide,Women,Women (40-44),40 kg,,40 kg,50 kg,,,,,,,,,25 kg,
1734,Annabelle Martin,,,,,Europe,Women,,80 kg,,53 kg,85 kg,,27:12,6:23,,,,31,,40 kg,
1737,Ville Suomäki,CrossFit Turku,,"2023 open
8229th
worldwide",8229th,worldwide,Men,Men (45-49),,,,,313,,4:24,,,,40,,,
1754,Heath Moody,CrossFit SPT,,"2023 open
147th
worldwide",147th,worldwide,Men,Men (40-44),,,335 lb,515 lb,,,2:09,,,,,19:48,252 lb,
1755,Justin Dawson,CrossFit Napier,,,,Oceania,Men,,160 kg,,102 kg,211 kg,,,,,,,,,75 kg,
1761,Constantin Yurkin,,,,,Asia,Men,,175 kg,,135 kg,195 kg,,,2:15,,,,,,102 kg,
1763,Brendon Bantjes,,,,,Africa,Men,,165 kg,,115 kg,241 kg,,,5:15,2:32,,,30,,90 kg,1:12
1766,Michelle Agens,,,,,,,,175 lb,,120 lb,225 lb,,,,,,,20,,95 lb,
1796,Craig Machnik,CrossFit Bass River,,"2023 open
3233rd
worldwide",3233rd,worldwide,Men,Men (45-49),400 lb,,260 lb,485 lb,292,34:43,4:23,2:15,9:42,,32,22:20,200 lb,
1815,Denise Lintereur,CrossFit Tough as Nails,,"2023 open
3047th
worldwide",3047th,worldwide,Women,Women (45-49),230 lb,,,320 lb,,,,,,,,,,1:31
1818,Chase Chitwood,,,,,South Central,Men,,300 lb,,255 lb,380 lb,,,,,,,,,200 lb,
1821,Serap Tamer,,,,,Europe,Women,,95 kg,,55 kg,90 kg,,,,,,,6,30:00,50 kg,
1877,Richard Silberberg,The CrossFit Squad,,"2023 open
5131st
worldwide",5131st,worldwide,Men,Men (50-54),,,,335 lb,,,,,,,,,,
1884,Katie Maluski,CrossFit HSC,,,,North America,Women,,260 lb,,165 lb,230 lb,302,,5:07,3:19,12:34,,,,140 lb,
1894,Todd Bryant,CrossFit Westchase,,"2023 open
19291st
worldwide",19291st,worldwide,Men,Men (35-39),405 lb,,165 lb,275 lb,,,,,,,6,,115 lb,
1905,Krista Schmidt,CrossFit Cornerstone,,,,North America,Women,,295 lb,,165 lb,355 lb,358,21:16,2:48,3:43,10:03,,38,,125 lb,
1926,Ashley Lee,,,,,South East,Women,,,,,205 lb,,,,,,,,,,
1930,evelyn miller,,,,,North Central,Women,,215 lb,,,255 lb,,26:00,4:26,,,,,,,
1953,Micha Bopp,CrossFit HelvetiX,,"2023 open
1100th
worldwide",1100th,worldwide,Men,Men (35-39),173 kg,,133 kg,180 kg,,29:20,2:46,1:58,,,45,,103 kg,1:00
1958,Kyle Reeder,CrossFit 1420,,,,North America,Men (60-64),,260 lb,,160 lb,315 lb,,,8:47,,11:36,,12,26:34,130 lb,1:25
1965,Pablo Casillas,,,,,Latin America,Men,,365 lb,,305 lb,495 lb,401,,2:56,2:50,,,45,20:21,215 lb,1:10
1973,Jonathan Sindel,Riginal CrossFit Nürnberg,,"2023 quarterfinals
340th
Europe",340th,Europe,Men,Men,185 kg,,125 kg,210 kg,,,,,,,,,95 kg,
1980,Alexandra Miller,CrossFit Nottingham,,,,Europe Central,Women,,,,,,289,,,,,,,22:51,60 kg,
1992,Kay Schuemann,,,,,Europe,Men,,90 kg,,,150 kg,255,,10:04,,,,20,,60 kg,
2006,Mark Osborne,CrossFit Untamed,,"2023 quarterfinals
482nd
worldwide",482nd,worldwide,Men,Men (45-49),345 lb,,265 lb,465 lb,387,21:51,4:14,2:34,9:33,,34,,180 lb,
2013,Alex Heatherly,CrossFit Candor,,,,United States,Men,,430 lb,,330 lb,515 lb,,,,1:35,,,,,245 lb,
2030,Daf Rees-Evans,,,,,Europe,Men,,140 kg,,110 kg,180 kg,,,3:30,2:40,,,50,,75 kg,
2042,Juanita Paulen,CrossFit Nice 2,,,,Africa,Women,,215 lb,,145 lb,225 lb,,22:56,4:58,,9:25,,,,115 lb,1:02
2053,Jennifer Klopfer,,,,,North America,Women,,200 lb,,140 lb,205 lb,,,7:04,6:10,11:39,,,,120 lb,
2078,Brianna Linnehan,,,,,North East,Women,,185 lb,,125 lb,225 lb,,,,,,,,,85 lb,
2091,Bobby Atkinson,West End CrossFit,,"2023 open
3000th
worldwide",3000th,worldwide,Men,Men (50-54),250 lb,,185 lb,385 lb,277,33:15,6:37,3:58,9:19,,7,,145 lb,
2140,Andrew Baker,Qtown CrossFit,,,,North Central,Men,,320 lb,,235 lb,415 lb,,,4:17,4:36,7:45,,45,18:05,190 lb,1:02
2154,Erlend Halsteinli,CrossFit Oslo,,"2023 open
3405th
worldwide",3405th,worldwide,Men,Men (35-39),125 kg,,100 kg,150 kg,367,,5:18,3:03,8:30,,,,85 kg,
2157,Nadja Riedwyl,CrossFit Muscle Farm Downtown,,,,United States,Women,,,,58 kg,110 kg,,,,,,,22,,,
